,brand,store,sido,gungu,address,phone
283,palicana,마장점,경기도,이천시,경기도 이천시 마장면 중앙로6번길 15,031-632-3323
284,palicana,마전역점,인천광역시,서구,인천광역시 서구 완정로 70,032-568-5727
285,palicana,마전점,충청남도,금산군,충청남도 금산군 추부면 마전로 55,041-753-7972
286,palicana,마천1점,서울특별시,송파구,서울특별시 송파구 마천로61길 9(마천동),02-409-0186
287,palicana,마평리점,경기도,용인시처인구,경기도 용인시처인구 금령로 129(마평동),031-335-8542
288,palicana,만년점,대전광역시,서구,대전광역시 서구 만년로16번길 27(만년동),042-485-9949
289,palicana,만수1점,인천광역시,남동구,"인천광역시 남동구 만수서로 97-17, 103호",032-462-2664
290,palicana,만수3점,인천광역시,남동구,인천광역시 남동구 백범로214번길 6-2,
291,palicana,만수삼환점,인천광역시,남동구,인천광역시 남동구 소래로669번길 30 106호,032-465-0892
292,palicana,만수주공점,인천광역시,남동구,인천광역시 남동구 장승남로34번길 22 상가 111호,032-466-3331
293,palicana,만촌점,대구광역시,수성구,대구광역시 수성구 국채보상로 1024,053-751-0870
294,palicana,망상점,강원도,동해시,"강원도 동해시  동해대로 6270-16, 1층 111호(망상동)",
295,palicana,망원동점,서울특별시,마포구,서울특별시 마포구 방울내로 66,02-337-8060
296,palicana,매산점,경기도,수원시팔달구,경기도 수원시팔달구 갓매산로26번길 24,
297,palicana,매송점,경기도,화성시,경기도 화성시 매송면 화성로 2358번길 37,031-294-7696
298,palicana,매탄점,경기도,수원시영통구,경기도 수원시영통구 동수원로514번 15 103호,031-214-9292
299,palicana,매화동점,경기도,시흥시,경기도 시흥시 매화1로 21,031-313-2914
300,palicana,면목1점,서울특별시,중랑구,"서울특별시 중랑구 면목천로19길 16, 1층(면목동)",02-439-9830
301,palicana,명곡점,대구광역시,달성군,대구광역시 달성군 화원읍 비슬로 2420,053-638-9935
302,palicana,명보점,충청북도,제천시,충청북도 제천시 용두천로 112(남천동),043-644-4311
303,palicana,명일점,서울특별시,강동구,서울특별시 강동구 동남로67길 44(명일동),02-441-4171
304,palicana,모가점,경기도,이천시,경기도 이천시 모가면 진상미로 1257(성광주택),031-633-3663
305,palicana,모산점,충청남도,아산시,충청남도 아산시 배방읍 모산로 172,041-548-1258
306,palicana,모슬포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 상모대서로 25,064-792-2206
307,palicana,모현점,경기도,용인시처인구,경기도 용인시처인구 모현면 외대로 36,031-339-6860
308,palicana,목감점,경기도,시흥시,경기도 시흥시 동서로 1095,031-405-3677
309,palicana,목동1점,서울특별시,양천구,서울특별시 양천구 목동중앙로 49,02-2642-0177
310,palicana,목동3점,서울특별시,양천구,"서울특별시 양천구 목동동로 50 A-111(신정동, 목동아파트)",02-2645-3633
311,palicana,목동시장점,서울특별시,양천구,서울특별시 양천구 목동중앙남로10 7,02-2646-4803
312,palicana,목상석봉점,대전광역시,대덕구,"대전광역시 대덕구 대덕대로1454 11-6(목상동,1층)",
313,palicana,목행점,충청북도,충주시,충청북도 충주시 행정10길 10(목행동),043-853-2900
314,palicana,무거1점,울산광역시,남구,울산광역시 남구 신복로23번길 15(무거동),052-225-9200
315,palicana,무실점,강원도,원주시,강원도 원주시 시청로 88-1,033-734-9255
316,palicana,무원삼보점,경기도,고양시덕양구,경기도 고양시덕양구 화신로 31 무원마을 삼보상가 102,031-970-9200
317,palicana,무주점,전라북도,무주군,전라북도 무주군 무주읍 향학로 42,063-322-3938
318,palicana,무지개점,경기도,성남시분당구,"경기도 성남시분당구 미금로 23 (구미동, 무지개마을)  106호",031-715-0689
319,palicana,묵동점,서울특별시,중랑구,서울특별시 중랑구 동일로149길 15,02-973-4977
320,palicana,묵호점,강원도,동해시,"강원도 동해시  발한로 137(발한동, 가동)",033-533-1668
321,palicana,문경점,경상북도,문경시,경상북도 문경시 문경읍 주흘로 29,054-571-7964
322,palicana,문덕점,경상북도,포항시남구,경상북도 포항시남구 오천읍 해병로 405 청호아파트상가 101호  펼치기/접기,054-292-1236
323,palicana,문막점,강원도,원주시,강원도 원주시 문막읍 문막시장1길 55-2,033-735-0909
324,palicana,문산점,경기도,파주시,"경기도 파주시 문산읍 문향로 82,  102호",031-952-2781
325,palicana,문정점,서울특별시,송파구,"서울특별시 송파구 송이로33길 6-17(문정동, 지상1층)",02-408-5797
326,palicana,문촌점,경기도,고양시일산서구,경기도 고양시일산서구 대산로 183,031-913-9292
327,palicana,문학점,인천광역시,미추홀구,"인천광역시 미추홀구 승학길 4(문학동, 101호)",032-422-6892
328,palicana,문화동점,충청북도,충주시,충청북도 충주시 사직산1길 15-11(문화동),043-853-7204
329,palicana,문화점,대전광역시,중구,대전광역시 중구 보문산로161번 61,
330,palicana,미금점,경기도,성남시분당구,경기도 성남시분당구 미금일로 55 상가동108호,031-714-7463
331,palicana,미룡산북점,전라북도,군산시,전라북도 군산시 부곡로 125(미룡동),063-465-8388
332,palicana,미사1점,경기도,하남시,"경기도 하남시 미사강변중앙로 223, 113호 (망월동, 센트럴파크1)",031-795-3792
333,palicana,미아점,서울특별시,강북구,서울특별시 강북구 도봉로29길 10 1층,02-985-1145
334,palicana,미원점,충청북도,청주시상당구,충청북도 청주시상당구 미원면 미원시내2길 19-3,043-298-3993
335,palicana,민락점,경기도,의정부시,경기도 의정부시 오목로 99,031-851-4749
336,palicana,박달동점,경기도,안양시만안구,경기도 안양시만안구 박달로 471,031-447-3131
337,palicana,반구점,울산광역시,중구,울산광역시 중구 화합로 403 (반구동),052-293-9999
338,palicana,반달마을점,경기도,부천시원미구,경기도 부천시원미구 상일로 69 1층,032-323-9292
339,palicana,반송2점,부산광역시,해운대구,부산광역시 해운대구 반송로924번길 27-2,051-543-5531
340,palicana,반월점,전라북도,전주시덕진구,전라북도 전주시덕진구 반월3길 19 (반월주공아파트상가 104호),063-213-8292
341,palicana,발산동점,서울특별시,강서구,서울특별시 강서구 우장산로 9(내발산동),02-3664-0907
342,palicana,방배본점,서울특별시,서초구,서울특별시 서초구 동광로11길 25. 1층(방배동),02-592-9202
343,palicana,방어진점,울산광역시,동구,울산광역시 동구 화문로 75,052-201-4730
344,palicana,방이2점,서울특별시,송파구,"서울특별시 송파구 오금로23길 25, 나동 1층 (방이동)",02-423-8587
345,palicana,방화1점,서울특별시,강서구,서울특별시 강서구 양천로11길 8(방화동 487-8 1층),02-2663-2224
346,palicana,방화2점,서울특별시,강서구,"서울특별시 강서구 방화동로 116-1(방화동, 1층)",02-2666-9992
347,palicana,배곧1점,경기도,시흥시,경기도 시흥시 서울대학로278 ,031-431-2024
348,palicana,배시내점,경상북도,김천시,경상북도 김천시 감문면 배시내길14,054-431-5425
349,palicana,백련시장점,서울특별시,서대문구,서울특별시 서대문구 증가로 135(남가좌동),02-376-3604
350,palicana,백사점,경기도,이천시,경기도 이천시 백사면 현방로 78-2,031-632-4462
351,palicana,백암점,경상북도,울진군,경상북도 울진군 온정면 소태로 3,054-787-2466
352,palicana,백양사점,전라남도,장성군,전라남도 장성군 북하면 백양로 904,
353,palicana,백천점,경상북도,경산시,경상북도 경산시 백천동 경청로219길 4-6 108호 ,
354,palicana,백학점,경기도,연천군,경기도 연천군 백학면 백두길 69-4,031-835-8669
355,palicana,번동점,서울특별시,강북구,서울특별시 강북구 오현로32길 4-3 1층 5호,02-986-9200
356,palicana,범서점,울산광역시,울주군,울산광역시 울주군 범서읍 점촌5길 37,052-245-2580
357,palicana,범어점,경상남도,양산시,경상남도 양산시 물금읍 동중5길22,055-383-8897
358,palicana,범어B점,대구광역시,수성구,대구광역시 수성구 동대구로77길 24,
359,palicana,법1동점,대전광역시,대덕구,대전광역시 대덕구 계족로 663번길 30,042-673-4700
360,palicana,법2동점,대전광역시,대덕구,대전광역시 대덕구 계족산로17번길 81,042-631-0606
361,palicana,법원점,경상북도,포항시북구,경상북도 포항시북구 장량중앙로 84,054-231-9998
362,palicana,별내점,경기도,남양주시,경기도 남양주시 별내중앙로 26,031-574-2777
363,palicana,병영점,울산광역시,중구,울산광역시 중구 병영로 80,052-292-5255
364,palicana,병점점,경기도,화성시,경기도 화성시 병점로 58(병점동),031-236-9245
365,palicana,병천점,충청남도,천안시동남구,충청남도 천안시동남구 병천면 아우내장터2길 46,041-564-9199
366,palicana,보개점,경기도,안성시,경기도 안성시 보개면 남사당로 1-3,031-674-5882
367,palicana,보광2점,서울특별시,용산구,"서울특별시 용산구 장문로6길 101, 지상1층(동빙고동 1-9)",02-790-6161
368,palicana,보라매동점,서울특별시,관악구,서울특별시 관악구 보라매로 22 (봉천동),02-887-9282
369,palicana,보라점,경기도,용인시기흥구,경기도 용인시기흥구 사은로 116,031-287-2884
370,palicana,보령웅천점,충청남도,보령시,충청남도 보령시 웅천읍 충서로 872,041-931-3052
371,palicana,보은점,충청북도,보은군,충청북도 보은군 보은읍 삼산로 31,043-543-1655
372,palicana,복대점,충청북도,청주시흥덕구,충청북도 청주시흥덕구 복대로 199번길 3,043-265-2450
373,palicana,복수점,대전광역시,서구,대전광역시 서구 복수북로 61,042-584-7308
374,palicana,본리점,대구광역시,달서구,대구광역시 달서구 대명천로42길 26,
375,palicana,본오2점,경기도,안산시상록구,경기도 안산시상록구 각골로 123,031-416-4066
376,palicana,봉곡점,경상북도,구미시,경상북도 구미시 봉곡남로9길 35,
377,palicana,봉담와우리점,경기도,화성시,경기도 화성시 봉담읍 와우로15번길 55-9 효성@상가1층,031-222-0147
378,palicana,봉담점,경기도,화성시,경기도 화성시 봉담읍 진등1길 57-1,031-298-9966
379,palicana,봉덕2점,대구광역시,남구,대구광역시 남구 대봉로 35,053-476-4819
380,palicana,봉동주공점,전라북도,완주군,전라북도 완주군 봉동읍 낙평리 1245 104호,
381,palicana,봉산점,강원도,원주시,강원도 원주시 치악로 1867 (봉산동),033-743-2877
382,palicana,봉암리점,경기도,양주시,경기도 양주시 은현면 은현로 521,031-864-7255
383,palicana,봉일천점,경기도,파주시,경기도 파주시 조리읍 두루봉로 5,031-945-5130
384,palicana,봉천현대점,서울특별시,관악구,"서울특별시 관악구 양녕로 35-1, 1층(봉천동)",02-873-6430
385,palicana,봉평점,강원도,평창군,강원도 평창군  봉평면 기풍3길 28,033-336-9282
386,palicana,봉화점,경상북도,봉화군,경상북도 봉화군 봉화읍 내성리 236-17,054-672-0909
387,palicana,부강점,세종특별자치시,부강면,세종특별자치시  부강면 부강2길 11,044-275-0514
388,palicana,부개주공점,인천광역시,부평구,"인천광역시 부평구 부개로 79, (부개동,부개택지개발1블럭)",032-361-0097
389,palicana,부곡점(안산),경기도,안산시상록구,"경기도 안산시상록구 성호로 258, 안산제2종합시장 1003호",031-416-7532
390,palicana,부곡점(의왕),경기도,의왕시,경기도 의왕시 솔밭길 31,031-461-9292
391,palicana,부론점,강원도,원주시,강원도 원주시 부론면 법천시장길 66-11,033-732-8292
392,palicana,부발점,경기도,이천시,경기도 이천시 부발읍 무촌로 137,031-634-6204
393,palicana,부산송정점,부산광역시,해운대구,부산광역시 해운대구 송정중앙로 15-1,051-703-7109
394,palicana,부산신평점,부산광역시,사하구,부산광역시 사하구 다대로142번길 130(신평동),051-207-6551
395,palicana,부석점,경상북도,영주시,경상북도 영주시 부석면 소천리 381-7,054-633-3132
396,palicana,부송점,전라북도,익산시,전라북도 익산시 부송1로 65,063-832-9292
397,palicana,부안점,강원도,춘천시,강원도 춘천시 후석로 261(후평동),033-256-4825
398,palicana,부여점,충청남도,부여군,충청남도 부여군 부여읍 성왕로 173번길 12,041-833-2777
399,palicana,부평점,인천광역시,부평구,"인천광역시 부평구 부평문화로115 번길7, 1층(부평동)",032-516-8292
400,palicana,북가좌1점,서울특별시,서대문구,"서울특별시 서대문구 증가로20길 71, 1층(북가좌동)",02-372-1600
401,palicana,북가좌2점,서울특별시,서대문구,서울특별시 서대문구 거북골로 148(북가좌동),02-375-7283
402,palicana,북내점,경기도,여주시,경기도 여주시 북내면  여양2로 267,031-884-4070
403,palicana,북문점,경기도,수원시장안구,경기도 수원시장안구 팔달로259번길 9,031-255-7217
404,palicana,북변점,경기도,김포시,"경기도 김포시 봉화로182번길 29, 113호",031-982-4560
405,palicana,북부점(경주),경상북도,경주시,경상북도 경주시 북성로 96,054-743-6410
406,palicana,북부점(포항),경상북도,포항시북구,경상북도 포항시북구 삼호로 239,054-253-9977
407,palicana,북삼점,경상북도,칠곡군,경상북도 칠곡군 북삼읍 평원2길 15,
408,palicana,북평점,강원도,동해시,강원도 동해시  대동로 131(북평동),033-521-6321
409,palicana,분당동점,경기도,성남시분당구,경기도 성남시분당구 수내로 201,
410,palicana,분평동점,충청북도,청주시서원구,충청북도 청주시서원구 청남로 2005번길 27,043-285-2929
411,palicana,불광동점,서울특별시,은평구,서울특별시 은평구 불광로 192,02-353-3431
412,palicana,불노지구점,인천광역시,서구,"인천광역시 서구 검단로 842, 중앙상가동 1층 153호",032-562-5452
413,palicana,불당점,충청남도,천안시서북구,충청남도 천안시서북구 불당5길 23,041-556-8892
414,palicana,비래가양점,대전광역시,동구,대전광역시 동구 가양2동  31-5 1층,
415,palicana,비산1동점,경기도,안양시동안구,"경기도 안양시동안구 경수대로 946, 111호 (비산동, 대광로제비앙)",031-388-5414
416,palicana,비산삼호점,경기도,안양시동안구,경기도 안양시동안구 동안로 259,031-388-9672
417,palicana,비산B점,대구광역시,서구,대구광역시 서구 통학로48길 35,
418,palicana,비인점,충청남도,서천군,충청남도 서천군 비인면 비인로 158-1,041-952-6231
419,palicana,사당4점,서울특별시,동작구,서울특별시 동작구 동작대로7길 34,02-522-5773
420,palicana,사동2점,경기도,안산시상록구,"경기도 안산시상록구 감골로 43(사동, 102호)",031-416-2992
421,palicana,사동리점,경기도,이천시,경기도 이천시 대월면 사동로 162,031-637-7770
422,palicana,사동점,경기도,안산시상록구,경기도 안산시상록구 후곡4길 25,031-408-0411
423,palicana,사북점,강원도,정선군,강원도 정선군  사북읍 사북중앙로 13,033-592-3686
424,palicana,사우동점,강원도,춘천시,강원도 춘천시 영서로 2818(사농동),033-251-9794
425,palicana,사우지구점,경기도,김포시,경기도 김포시 김포대로926번 131,031-998-7557
426,palicana,사직점,부산광역시,동래구,부산광역시 동래구 석사북로 33,051-502-7181
427,palicana,사창동점,충청북도,청주시서원구,충청북도 청주시서원구 1순환로 698(사창동),043-265-0338
428,palicana,사창리점,강원도,화천군,강원도 화천군  사내면 사내로 47-1,033-441-4603
429,palicana,산본13점,경기도,군포시,"경기도 군포시 고산로677번길 12 우성상가A동 8,9호",
430,palicana,산본3점,경기도,군포시,"경기도 군포시 광정로 25-16. 103호(금정동,퇴계종합상가)",031-397-1980
431,palicana,산본9점,경기도,군포시,"경기도 군포시 수리산로203번 34 , 1층(산본동)",031-393-0861
432,palicana,산본리점,경기도,군포시,"경기도 군포시 금산로 62, 1층 (산본동)",031-393-3070
433,palicana,산북점,경기도,여주시,경기도 여주시 산북면 상품로 99,031-884-9266
434,palicana,산성점,대전광역시,중구,대전광역시 중구 보문산로 78,042-583-6881
435,palicana,삼계점,경상남도,김해시,경상남도 김해시 가야로147번길 12-1 ,055-314-5591
436,palicana,삼광점,강원도,원주시,강원도 원주시 행구로 107,033-746-9829
437,palicana,삼동점,경기도,광주시,경기도 광주시 순암로 509(삼동),031-797-3044
438,palicana,삼방점,경상남도,김해시,경상남도 김해시 삼안로235번길 14(삼방동668-17),055-332-5921
439,palicana,삼산점,인천광역시,부평구,인천광역시 부평구 후정동로 15,032-511-0882
440,palicana,삼성동점,서울특별시,강남구,"서울특별시 강남구 영동대로112길 61, 1층(삼성동)",02-515-4097
441,palicana,삼성마을점,경기도,군포시,"경기도 군포시 삼성로 6, 1층 108호 (부곡동, 웅신프라자)",031-461-2692
442,palicana,삼송점,경기도,고양시덕양구,경기도 고양시덕양구 삼송로193번길 29   1층,02-381-1552
443,palicana,삼양동점,서울특별시,강북구,서울특별시 강북구 솔매로 39 (미아동),02-984-3325
444,palicana,삼환대우점,인천광역시,연수구,"인천광역시 연수구 원인재로 124, 상가동 1층 116호",032-815-9933
445,palicana,삽교점,충청남도,예산군,충청남도 예산군 삽교읍 삽교로2길 2,041-338-7193
446,palicana,상갈점,경기도,용인시기흥구,경기도 용인시기흥구 금화로108번길 7,
447,palicana,상계역점,서울특별시,노원구,"서울특별시 노원구 상계로23다길 4, 102호(상계동)",02-938-9888
448,palicana,상대원1점,경기도,성남시중원구,경기도 성남시중원구 박석로62번길 1(상대원동),031-733-3141
449,palicana,상도4동점,서울특별시,동작구,서울특별시 동작구 양녕로26길 28 1층,02-813-2651
450,palicana,상도점,서울특별시,동작구,"서울특별시 동작구 만양로 11, 1층 101호 (상도동)",02-826-7374
451,palicana,상동점,전라북도,정읍시,전라북도 정읍시 충정로 37 ,063-535-9889
452,palicana,상동현대점,경기도,부천시원미구,경기도 부천시원미구 조마루로85번길 9,032-325-9533
453,palicana,상리점,경기도,여주시,경기도 여주시 청심로 232(상동),031-885-2512
454,palicana,상무세정점,광주광역시,서구,광주광역시 서구 상무화원로31번 18,
455,palicana,상봉동점,서울특별시,중랑구,"서울특별시 중랑구 봉우재로 161, 1층 (상봉동)",02-434-1563
456,palicana,상인점,대구광역시,달서구,대구광역시 달서구 상화북로 137,053-633-9977
457,palicana,상일동점,서울특별시,강동구,"서울특별시 강동구 상일로 29-1, 1층(상일동)",02-428-1306
458,palicana,상현점,경기도,용인시수지구,경기도 용인시수지구 만현로 110,031-276-5511
459,palicana,새마을점,경기도,안양시만안구,경기도 안양시만안구 병목안로 119,031-443-3787
460,palicana,샘머리점,대전광역시,서구,대전광역시 서구 청사로 281 상록스토아 306,042-488-2592
461,palicana,샘터점,경기도,고양시덕양구,경기도 고양시덕양구 화신로 73 D상가 103호,031-978-2231
462,palicana,서3점,부산광역시,금정구,부산광역시 금정구 금사로 11-1(서동),051-526-4193
463,palicana,서귀동문점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서문로29번길 18,064-733-5592
464,palicana,서근리점,경기도,화성시,경기도 화성시 팔탄면 버들로1362번길 6,
465,palicana,서남점,대구광역시,달서구,대구광역시 달서구 당산로41길 69,053-556-7383
466,palicana,서둔탑동평동점,경기도,수원시권선구,경기도 수원시권선구 서둔로 197-1,
467,palicana,서면점(충남),세종특별자치시,연서면,세종특별자치시  연서면 당산로 286 대원네스트빌@상가101,044-863-8292
468,palicana,서부점,경상남도,창원시진해구,경상남도 창원시진해구  충장로 100,055-545-9282
469,palicana,서산1점,충청남도,서산시,충청남도 서산시 동헌로 129,041-664-1596
470,palicana,서산부영점,충청남도,서산시,충청남도 서산시 성암1로 56,041-681-6661
471,palicana,서산삼성점,충청남도,서산시,충청남도 서산시 서령로 137,041-664-7072
472,palicana,서상점,경상남도,함양군,경상남도 함양군 서상면 서상로 290-2,055-963-0033
473,palicana,서석점,강원도,홍천군,강원도 홍천군  서석면 구룡령로 2525,033-433-2777
474,palicana,서울온천점,서울특별시,노원구,"서울특별시 노원구 노원로16길 15, 상가동 1층 104호 (하계동,중계9단지상가)",02-976-7030
475,palicana,서울외대점,서울특별시,동대문구,"서울특별시 동대문구 천장산로 3, 1층 좌측 (이문동)",02-959-9295
476,palicana,서울지사,서울특별시,금천구,서울특별시 금천구 시흥동 985-14,02-2200-2540
477,palicana,서정점,경기도,평택시,경기도 평택시 송탄로 183,
478,palicana,서창점,인천광역시,남동구,인천광역시 남동구 운연천로  7,032-473-8252
479,palicana,서천점,충청남도,서천군,충청남도 서천군 서천읍 서천로 117,
480,palicana,서천점(용인),경기도,용인시기흥구,"경기도 용인시기흥구 예현로35번길  6 서천동,1층",031-273-2333
481,palicana,서초동점,서울특별시,서초구,서울특별시 서초구 효령로 424,02-523-8889
482,palicana,서현점,경기도,성남시분당구,경기도 성남시분당구 불정로376번길 31,
483,palicana,석관동점,서울특별시,성북구,"서울특별시 성북구 돌곶이로22길 50, 1층(석관동)",02-968-1645
484,palicana,석림점,충청남도,서산시,충청남도 서산시 석림3로 25,041-681-3005
485,palicana,석문점,충청남도,당진시,충청남도 당진시 석문면 통정3안길 8-15,041-353-8333
486,palicana,석사점,강원도,춘천시,"강원도 춘천시 공지로252번길 4, 1층(효자동)",033-253-8422
487,palicana,석적점,경상북도,칠곡군,경상북도 칠곡군 석적읍 북중리 11길 28,054-977-3999
488,palicana,석촌점,서울특별시,송파구,"서울특별시 송파구 송파대로37길 26, 101호 (석촌동)",02-424-9245
489,palicana,석포점,경기도,화성시,경기도 화성시 장안면 버들로 1199,031-358-2614
490,palicana,선부3점,경기도,안산시단원구,"경기도 안산시단원구 달미로 85-1, 104호",031-414-1936
491,palicana,선수촌점,서울특별시,송파구,서울특별시 송파구 올림픽로4길 17,02-418-2320
492,palicana,선유점,경기도,파주시,경기도 파주시 문산읍 독서울1길 39 휴먼시아상가 106,031-953-9248
493,palicana,선화점,대전광역시,중구,대전광역시 중구 대전천서로 503,042-254-5484
494,palicana,설봉점,경기도,이천시,경기도 이천시 향교로 106(창전동),031-637-8610
495,palicana,설성점,경기도,이천시,경기도 이천시 설성면 설장로 13,031-642-0303
496,palicana,설악동점,강원도,속초시,강원도 속초시 청봉로 77,033-636-8316
497,palicana,설악면점,경기도,가평군,경기도 가평군 설악면 신천중앙로 131,031-584-5592
498,palicana,성거점,충청남도,천안시서북구,충청남도 천안시서북구 성거읍 성거길 90,
499,palicana,성건점,경상북도,경주시,경상북도 경주시 금성로 414,054-741-5418
500,palicana,성남점,경기도,성남시중원구,경기도 성남시중원구 성남대로 1151,031-754-2367
501,palicana,성남점(울산),울산광역시,중구,울산광역시 중구 새즈믄해거리 19 (성남동2층),052-211-3929
502,palicana,성내동점,서울특별시,강동구,서울특별시 강동구 성안로3길 102(성내동),02-478-0092
503,palicana,성당점,대구광역시,달서구,대구광역시 달서구 장기로26길 51,053-629-5088
504,palicana,성대1점,경기도,수원시장안구,경기도 수원시장안구 율전로85번길 15(율전동),
505,palicana,성대2점,경기도,수원시장안구,"경기도 수원시장안구 서부로2197번 36-1, 1층",031-207-9292
506,palicana,성산동점,서울특별시,마포구,"서울특별시 마포구 월드컵북로 230, 2층5호 (중동,현대상가)",02-307-9044
507,palicana,성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 성산중앙로 36,064-782-4740
508,palicana,성서점,대구광역시,달서구,대구광역시 달서구 성서서로 316,053-584-0067
509,palicana,성석점,경기도,고양시일산동구,경기도 고양시일산동구 고봉로 616(성석동),031-975-9279
510,palicana,성정2점,충청남도,천안시서북구,충청남도 천안시서북구 서부12길 14,041-575-3161
511,palicana,성정점,충청남도,천안시서북구,충청남도 천안시서북구 성정로 75,041-575-9282
512,palicana,성주점(경북),경상북도,성주군,경상북도 성주군 월항면  주산로 397,054-932-9448
513,palicana,성환점,충청남도,천안시서북구,충청남도 천안시서북구 성환읍 성환중앙로 49,
514,palicana,세검정점,서울특별시,종로구,서울특별시 종로구 평창문화로 28-1(평창동),02-391-0113
515,palicana,세곡점,서울특별시,강남구,서울특별시 강남구 밤고개로34길  (세곡동 1층 16),02-2226-9255
516,palicana,세류점,경기도,수원시권선구,경기도 수원시권선구 정조로 558(세류동),031-233-9621
517,palicana,세종청사점,세종특별자치시,갈매로,"세종특별자치시  갈매로 479, 101호(어진동, 상가동지하1층)",044-864-9249
518,palicana,센트럴파크점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 50,032-833-1919
519,palicana,소래점,인천광역시,남동구,인천광역시 남동구 청능대로 718 9,032-441-0151
520,palicana,소사3점,경기도,부천시소사구,"경기도 부천시소사구 소사로160번길 26-2, 1층일부(소사본동)",032-345-1413
521,palicana,소양로점,강원도,춘천시,강원도 춘천시 중앙로 126 (소양로4가),033-253-8281
522,palicana,소촌점,광주광역시,광산구,광주광역시 광산구 어등대로665번 27,062-945-4792
523,palicana,속리산점,충청북도,보은군,충청북도 보은군 속리산면 사내6길 5-3,043-543-0488
524,palicana,송강그린점,대전광역시,유성구,대전광역시 유성구 와룡로 21,
525,palicana,송강마을점,대전광역시,유성구,대전광역시 유성구 구즉로58번길 12(송강동),042-935-4554
526,palicana,송내1점,경기도,부천시소사구,경기도 부천시소사구 경인로120번길 송내동 457-1,032-665-4976
527,palicana,송내점,경기도,동두천시,경기도 동두천시 거북마루로 24,031-864-9292
528,palicana,송도신도시점,인천광역시,연수구,"인천광역시 연수구 해돋이로6번길 33, 한진해모로상가 105호",032-858-9233
529,palicana,송도점(인천),인천광역시,연수구,인천광역시 연수구 비류대로 216 1층4호,
530,palicana,송도점(포항),경상북도,포항시남구,경상북도 포항시남구 송림로 47-1,054-248-2700
531,palicana,송림점,인천광역시,동구,인천광역시 동구 샛골로161번길 25,032-763-8059
532,palicana,송산점,충청남도,당진시,충청남도 당진시 송산면 송산로 809,041-358-9399
533,palicana,송악점,충청남도,아산시,충청남도 아산시 송악면 송악로 813,041-543-3393
534,palicana,송우리점,경기도,포천시,경기도 포천시 소흘읍 송우리730-16,031-542-9293
535,palicana,송정점,강원도,동해시,"강원도 동해시 동해항2길 5, 7/2(송정동)",033-522-4651
536,palicana,송지호점,강원도,고성군,강원도 고성군 죽왕면 동해대로 5902,033-632-0020
537,palicana,송천점,전라북도,전주시덕진구,전라북도 전주시덕진구 솔내로 111(송천동1가),063-274-0607
538,palicana,송촌점,대전광역시,대덕구,대전광역시 대덕구 동춘당로23번길 104,042-633-9009
539,palicana,송현점,대구광역시,달서구,대구광역시 달서구 월배로74길 24,053-652-8906
540,palicana,수곡동점,충청북도,청주시서원구,충청북도 청주시서원구 청남로 2092-1(수곡동),043-283-6964
541,palicana,수리산역점,경기도,군포시,"경기도 군포시 번영로 403, 211(산본동, 가야주공)",031-392-5354
542,palicana,수림점,인천광역시,남동구,인천광역시 남동구 주안로237번길 1,032-432-7374
543,palicana,수서점,서울특별시,강남구,"서울특별시 강남구 광평로51길 49, 수서주공아파트상가112",02-451-9292
544,palicana,수성점,대구광역시,수성구,대구광역시 수성구 달구벌대로458 26,
545,palicana,수안보점,충청북도,충주시,충청북도 충주시 수안보면 장터2길 20-7,043-846-8954
546,palicana,수완점,광주광역시,광산구,광주광역시 광산구 수완로9번길 38,062-952-7792
547,palicana,수유점,서울특별시,강북구,"서울특별시 강북구 노해로11길 42, 1층(수유동)",02-908-8165
548,palicana,수진점,경기도,성남시수정구,"경기도 성남시수정구 제일로124번길 8, 1층 (수진동)",031-723-5535
549,palicana,순흥점,경상북도,영주시,경상북도 영주시 순흥면 읍내리 315-1,054-632-4555
550,palicana,시화3점,경기도,시흥시,경기도 시흥시 정왕대로53번길 29,031-432-1113
551,palicana,시화5점,경기도,시흥시,경기도 시흥시 역전로 427 세종상가 104,031-431-8585
552,palicana,시화6점,경기도,시흥시,경기도 시흥시 중심상가로 132 청솔아파트 상가 104호,031-497-2883
553,palicana,시화7점,경기도,시흥시,"경기도 시흥시 정왕신길로49번 37,109(서해APT상가)",031-431-7979
554,palicana,시화8점,경기도,시흥시,"경기도 시흥시 정왕대로266번 6, 금강아파트 상가 108호",
555,palicana,시화지구점,경기도,시흥시,경기도 시흥시 봉우재로7번길 20,031-499-1212
556,palicana,시흥사거리점,서울특별시,금천구,서울특별시 금천구 시흥대로57길 41 1층,
557,palicana,시흥현대점,서울특별시,금천구,"서울특별시 금천구 독산로36길 8, 지하1층 (시흥동)",02-809-9892
558,palicana,신갈점,경기도,용인시기흥구,경기도 용인시기흥구 신구로53번길 10-1(신갈동),031-286-1877
559,palicana,신공덕점,서울특별시,마포구,"서울특별시 마포구 만리재옛길 20(신공덕동, 1층)",02-703-4456
560,palicana,신공항점,인천광역시,중구,"인천광역시 중구 영종대로27번길 41, 상가동 103호",032-746-0311
561,palicana,신관점,충청남도,공주시,충청남도 공주시 공주대학로 9-1,041-856-7775
